"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"19607","on the same roadway.  V1 traveled to the left and the front struck the front of",75,215,"C",2,"215C",22
"19608","V2.",75,215,"C",3,"215C",22
"19609","V1 was northbound.  V2 was southbound.  V1 slid on ice and started to yaw",75,216,"J",1,"216J",22
"19610","counterclockwise.  V1 yawed off the left side of the highway, across the center",75,216,"J",2,"216J",22
"19611","median, and into the southbound lanes.  The front of V1 contacted the front of",75,216,"J",3,"216J",22
"19612","V2.",75,216,"J",4,"216J",22
"19613","V1 was westbound.  V1 traveled off the right side of the road and contacted its",75,217,"K",1,"217K",22
"19614","right front tire on the curb.  V1 then continued forward until it traveled off",75,217,"K",2,"217K",22
"19615","the right side of the road again.  The front of V1 contacted a traffic light",75,217,"K",3,"217K",22
"19616","pole.",75,217,"K",4,"217K",22
"19617","V1 was eastbound approaching an intersection.  V2 was westbound approaching the",75,218,"F",1,"218F",22
"19618","same intersection.  V1 entered the intersection turning left.  V2 entered the",75,218,"F",2,"218F",22
"19619","intersection going straight.  The right side of V1 was contacted by the front of",75,218,"F",3,"218F",22
"19620","V2.",75,218,"F",4,"218F",22
"19621","V1 was traveling southbound.  V1 ran off the right side of the road.  V1's front",75,219,"F",1,"219F",22
"19622","impacted a rock embankment.",75,219,"F",2,"219F",22
"19623","V1 was traveling southbound on a mountain roadway.  V1 lost control on the icy",75,220,"H",1,"220H",22
"19624","roadway.  V1 departed the left side of the roadway and contacted its front with",75,220,"H",2,"220H",22
"19625","three trees.  V1 was towed due to damage.",75,220,"H",3,"220H",22
"19626","V1 and V2 were southbound, approaching an intersection. V1 was traveling",75,221,"B",1,"221B",22
"19627","straight. V2 was stopped.  The front of V1 struck the back of V2.",75,221,"B",2,"221B",22
"19628","V1 was traveling northbound on a divided trafficway. V2 and V3 were traveling",75,222,"B",1,"222B",22
"19629","southbound on the same trafficway. V1 traveled into the southbound lanes and the",75,222,"B",2,"222B",22
"19630","front struck the left side of V2. V1 continued traveling northbound and the",75,222,"B",3,"222B",22
"19631","front struck the front of V3.",75,222,"B",4,"222B",22
"19632","V1 was westbound.  It changed lanes to the left.  V1 lost control and and yawed",75,223,"B",1,"223B",22
"19633","onto the highway off-ramp.  The front of V1 contacted a cement barrier.  V1 then",75,223,"B",2,"223B",22
"19634","rolled to the left and re-contacted the barrier non-horizontally with the left",75,223,"B",3,"223B",22
"19635","plane.  During the rollover, the passenger was ejected.",75,223,"B",4,"223B",22
"19636","V1 was northbound.  V1 crossed into the southbound lane and traveled off the",75,224,"F",1,"224F",22
"19637","left side of the road.  V1's left front tire contacted the curb.  After this",75,224,"F",2,"224F",22
"19638","impact, V1 contined traveling forward until it traveled off the northwest corner",75,224,"F",3,"224F",22
"19639","and contacted its left side to a light pole.",75,224,"F",4,"224F",22
"19640","V1 was traveling westbound approaching a three-way intersection.  V2 was",75,225,"H",1,"225H",22
"19641","traveling southbound approaching the same intersection.  V1 intended to turn",75,225,"H",2,"225H",22
"19642","right at the interseaction.  V2 was slowing to stop at the intersection.  The",75,225,"H",3,"225H",22
"19643","front of V1 contacted the left side of V2.",75,225,"H",4,"225H",22
"19644","V1, V2, and V3 were northbound.  The front of V1 contacted the back of V2.  V2",75,226,"E",1,"226E",22
"19645","moved ahead and struck the back of V3.",75,226,"E",2,"226E",22
"19646","V1 was traveling northbound on a residential street.  V2 was traveling westbound",75,227,"E",1,"227E",22
"19647","on a state highway.  V1 attempted to cross the highway to continue northbound.",75,227,"E",2,"227E",22
"19648","The front of V2 struck the right side of V1.",75,227,"E",3,"227E",22
"19649","V1 was traveling eastbound on a roadway.  V1 departed the right side of the",75,228,"F",1,"228F",22
"19650","roadway.  The front of V1 contacted a metal guard rail.  V1 then returned to the",75,228,"F",2,"228F",22
"19651","roadway and crossed both eastbound travel lanes.  V1 departed the left side of",75,228,"F",3,"228F",22
"19652","the road and entered a grass median.  V1 traveled up a concrete embankment and",75,228,"F",4,"228F",22
"19653","went airborne.  The undercarriage of V1 contacted another metal guard rail.",75,228,"F",5,"228F",22
"19654","V1 was traveling westbound.  A non-contact vehicle changed lanes in front of V1.",75,229,"G",1,"229G",22
"19655","The driver of V1 swerved to the left, then to the right and traveled off the",75,229,"G",2,"229G",22
"19656","right side of the road.  The front of V1 struck the concrete barrier.",75,229,"G",3,"229G",22
"19657","V1 and V2 were northbound.  V1 was traveling straight.  V2 was stopped.  The",75,230,"H",1,"230H",22
"19658","left side of V1 impacted the back of V2.",75,230,"H",2,"230H",22
"19659","V1 was southbound approaching an intersection.  V2 was eastbound approaching the",75,231,"H",1,"231H",22
"19660","same intersection.  V1 went straight at the intersection.  V2 turned left.  The",75,231,"H",2,"231H",22
"19661","front of V2 contacted the right side of V1.",75,231,"H",3,"231H",22
"19662","V1 was eastbound negotiating a curve.  V1 traveled off the left side of the road",75,232,"D",1,"232D",22
"19663","and contacted its front to an embankment.",75,232,"D",2,"232D",22
"19664","V1 was traveling westbound in the second lane of a positively divided highway.",75,233,"F",1,"233F",22
"19665","V2 was behind V1 in the same lane; V3 was behind V2 in the same lane.  V1 lost",75,233,"F",2,"233F",22
"19666","traction on the icy road and rotated counter-clockwise.  The front of V2 struck",75,233,"F",3,"233F",22
"19667","the left side of V1.  V1 spun counter-clockwise and the left side of V1 struck",75,233,"F",4,"233F",22
"19668","the left side of V2.  V1 continued moving west, facing eastbound, and its back",75,233,"F",5,"233F",22
"19669","plane contacted the concrete barrier.  V3 moved left to avoid a collision, and",75,233,"F",6,"233F",22
"19670","its front plane contacted the front of V1.",75,233,"F",7,"233F",22
"19671","V1 and V2 were westbound.  V2 was stopped due to a prior crash.  The front of V1",75,234,"G",1,"234G",22
"19672","contacted the back of V2.",75,234,"G",2,"234G",22
"19673","V1 and V2 were traveling westbound on a state highway.  V2 slowed for traffic.",75,235,"H",1,"235H",22
"19674","The front of V1 contacted the back of V2.",75,235,"H",2,"235H",22
"19675","V1 was southbound approaching an intersection.  V2 was westbound approaching the",75,236,"K",1,"236K",22
"19676","same intersection.  V3 was stopped facing eastbound at the same intersection.",75,236,"K",2,"236K",22
"19677","V1 and V2 entered the intersection, going straight.  The front of V1 struck the",75,236,"K",3,"236K",22
"19678","right side of V2.  After this impact, V2 traveled southwest into the eastbound",75,236,"K",4,"236K",22
"19679","lanes and the front of V2 struck the left side of V3.",75,236,"K",5,"236K",22
"19680","V1 was westbound approaching an intersection.  V2 was southbound approaching the",75,237,"D",1,"237D",22
"19681","same intersection.  Both vehicles entered the intersection going straight and",75,237,"D",2,"237D",22
"19682","the front of V1 struck the left side of V2.",75,237,"D",3,"237D",22
"19683","V1 was northbound on a straight two lane road.  V1 traveled off the right side",75,238,"E",1,"238E",22
"19684","of the road.  V1 impacted a pole with its front.  V1, still off the road,",75,238,"E",2,"238E",22
"19685","impacted a cement barrier with its front.  V1 became airborne and traveled over",75,238,"E",3,"238E",22
"19686","a creek bridge, impacting the cement bridge wing wall with its left side.  V1",75,238,"E",4,"238E",22
"19687","then fell into the creek bed impacting it with its rear undercarriage and came",75,238,"E",5,"238E",22
"19688","to rest within the creek bed.",75,238,"E",6,"238E",22
"19689","V1, V2 and V3 were traveling northbound.  V1 was traveling straight. V3 stopped",75,239,"F",1,"239F",22
"19690","and V2 slowed down. The front of V1 struck the back of V2. V2 continued forward",75,239,"F",2,"239F",22
"19691","and the front struck the back of V3.",75,239,"F",3,"239F",22
"19692","V1 was traveling eastbound while negotiating a right curve.  V2 was traveling",75,240,"G",1,"240G",22
"19693","westbound.  The left side of V1 struck the front of V2.  Both vehicles rotated",75,240,"G",2,"240G",22
"19694","and the left side of V1 struck the left side of V2.",75,240,"G",3,"240G",22
"19695","V1 was traveling eastbound on a state highway.  V1 attempted to exit the highway",75,241,"H",1,"241H",22
"19696","and drove off the left side of the off-ramp.  The left front tire contacted a",75,241,"H",2,"241H",22
"19697","curb.  V1 continued traveling east while rotating counter-clockiwse.  The front",75,241,"H",3,"241H",22
"19698","of V1 contacted a delineator and traveled across the grass median.  The front of",75,241,"H",4,"241H",22
"19699","V1 contacted another delineator.  V1 traveled across the on-ramp to the highway",75,241,"H",5,"241H",22
"19700","and contacted its left side with another delineator.",75,241,"H",6,"241H",22
"19701","V1 was traveling eastbound.  V1 ran off the right side of the road.  V1 impacted",75,242,"D",1,"242D",22
"19702","a concrete barrier with its front.  V1 rotated clockwise and rolled three",75,242,"D",2,"242D",22
"19703","quarter-tunrs to its left side.",75,242,"D",3,"242D",22
"19704","V1 was traveling westbound on a divided trafficway. V1 began to rotate",75,243,"E",1,"243E",22
"19705","counterclockwise and departed the left side of the roadway. The front of V1",75,243,"E",2,"243E",22
"19706","struck the median concrete barrier.",75,243,"E",3,"243E",22
"19707","V1 was traveling north approaching an intersection.  V2 was traveling west",75,244,"F",1,"244F",22
"19708","approaching the same intersection. Both V1 and  V2 entered the intersection",75,244,"F",2,"244F",22
"19709","going straight.  The front of V2 struck the right side of V1.  The vehicles",75,244,"F",3,"244F",22
"19710","rotated towards each other and the right side of V1 contacted the left side of",75,244,"F",4,"244F",22
"19711","V2 in a side-slap configuration.",75,244,"F",5,"244F",22
"19712","V1 and V2 were eastbound on a divided trafficway. V2 stopped. The front of V1",75,245,"G",1,"245G",22
"19713","struck the back of V2. V2 then traveled off the right side of the road and the",75,245,"G",2,"245G",22
"19714","front struck a guardrail.",75,245,"G",3,"245G",22
"19715","V1 was westbound on a divided trafficway. As V1 started to change lanes to the",75,246,"H",1,"246H",22
"19716","left, it rotated and traveled off the left side of the roadway. The front of V1",75,246,"H",2,"246H",22
"19717","struck the median concrete barrier.",75,246,"H",3,"246H",22
"19718","V1 was westbound.  As V1 was overtaking a slower vehicle, a deer entered its",75,247,"E",1,"247E",22
"19719","lane.  The front of V1 contacted the deer.",75,247,"E",2,"247E",22
"19720","V1, V2 and V3 were traveling southbound.  V1 was traveling straight.  V2 was",75,248,"F",1,"248F",22
"19721","slowing for stopped traffic. V3 was stopped in traffic.  The front of V1 struck",75,248,"F",2,"248F",22
"19722","the back of V2.  V2 was pushed forward and the front struck the back of V3.",75,248,"F",3,"248F",22
"19723","V1 was traveling northbound in lane 2.  V1 was traveling northbound in lane 3.",75,249,"F",1,"249F",22
"19724","V2 began changing to lane 2.  V2's right side struck the left side of V1.  Then",75,249,"F",2,"249F",22
"19725","V1's left side impacted the front of V2.  V1 started to rotate clockwise and its",75,249,"F",3,"249F",22
"19726","left side struck V2's right side.",75,249,"F",4,"249F",22
"19727","V1 was traveling westbound on a suburban street while negotiating a left curve.",75,250,"G",1,"250G",22
"19728","V1 departed the right side of the roadway.  The front of V1 struck a metal",75,250,"G",2,"250G",22
"19729","pole.",75,250,"G",3,"250G",22
"19730","V1 was traveling westbound approaching an intersection.  V2 was traveling",75,251,"G",1,"251G",22
"19731","northbound approaching the same intersection.  The front of V1 struck the right",75,251,"G",2,"251G",22
"19732","side of V2.",75,251,"G",3,"251G",22
"19733","V1 was stopped at an intersection.  V2 was crossing over the same intersection.",75,252,"H",1,"252H",22
"19734","V1 turned left and the front of V2 struck the right side of V1.",75,252,"H",2,"252H",22
"19735","V1 was stopped at a stop sign facing west at an intersection.  V2 and V3 were",75,253,"C",1,"253C",22
"19736","southbound approaching the intersection.  All vehicles entered the intersection",75,253,"C",2,"253C",22
"19737","going straight.  The front of V2 contacted the right side of V1.  V1 rotated and",75,253,"C",3,"253C",22
"19738","the right side of V1 contacted the left side of V2.  V2 was pushed into V3's",75,253,"C",4,"253C",22
"19739","lane.  The right side of V2 contacted the left side of V3.  After this impact,",75,253,"C",5,"253C",22
"19740","V3 rotated CCW.  The front of V1 contacted the left side of V1, and as V3",75,253,"C",6,"253C",22
"19741","continued to rotate CCW the left side of V1 contacted the left side of V3. V1",75,253,"C",7,"253C",22
"19742","and V2 stayed in contact to final rest.",75,253,"C",8,"253C",22
"19743","V1 was traveling westbound in lane three, in a interchange area.  V1 lost",75,254,"D",1,"254D",22
"19744","control and started to rotate clockwise. V1 ran off the right side of the road.",75,254,"D",2,"254D",22
"19745","V1 impacted a curb with its left wheels, then traversed a grass field and",75,254,"D",3,"254D",22
"19746","struck a signpost.  V1 rolled towards its left side, completing nine",75,254,"D",4,"254D",22
"19747","quarter-turns.  During the rollover, V1 struck a plastic delineator post and a",75,254,"D",5,"254D",22
"19748","metal delineator pole.",75,254,"D",6,"254D",22
"19749","V1 was southbound approaching an intersection to turn left.  V2 was northbound",75,255,"F",1,"255F",22
"19750","approaching the same intersection.  As V1 turned left, the front of V2 struck",75,255,"F",2,"255F",22
"19751","tghe right side of V1.",75,255,"F",3,"255F",22
"19752","V1 was traveling northbound approaching a four-leg intersection.  V2 was",75,256,"H",1,"256H",22
"19753","traveling southbound going straight.  V3 was stopped westbound.  V1 turned left",75,256,"H",2,"256H",22
"19754","and the front of V2 impacted with the right plane of V1.  V1 rotated counter",75,256,"H",3,"256H",22
"19755","clockwise and travelled towards V3.  The front of V1 impacted the left plane of",75,256,"H",4,"256H",22
"19756","V3.",75,256,"H",5,"256H",22
"19757","V1 was exiting a state highway, departed the road to the left, contacted a metal",75,257,"B",1,"257B",22
"19758","delineator post with the front plane, returned to the roadway then departed the",75,257,"B",2,"257B",22
"19759","road to the right, entered a counterclockwise rotation, tripped over and rolled",75,257,"B",3,"257B",22
"19760","to the right four quarter-turns.  During the rollover, V1 contacted another",75,257,"B",4,"257B",22
"19761","metal delineator and a sign post. The driver was fully ejected during the",75,257,"B",5,"257B",22
"19762","rollover.",75,257,"B",6,"257B",22
"19763","V1 was eastbound on an icy road.  V1 slid in a clockwise rotation off the right",75,258,"D",1,"258D",22
"19764","side of the road and contacted a traffic light pole with the left plane.",75,258,"D",2,"258D",22
"19765","V1 was going north negotiating a curve to the right, entered a clockwise",75,259,"F",1,"259F",22
"19766","rotation on the icy road as it exited the curve, departed the road to the right,",75,259,"F",2,"259F",22
"19767","and rolled three quarter-turns to the left down a grass embankment.",75,259,"F",3,"259F",22
"19768","V1 was traveling eastbound on a state highway.  V1 lost control and yawed",75,260,"G",1,"260G",22
"19769","clockwise off the right side of the roadway.  V1 struck a metal guard rail with",75,260,"G",2,"260G",22
"19770","its front.  V1 continued to rotate and struck its left side with the guard rail.",75,260,"G",3,"260G",22
"19771","V1 was traveling westbound on an interstate highway.  V1 began to yaw clockwise",75,261,"C",1,"261C",22
"19772","and departed the right side of the roadway.  V1 rolled four quarter turns.",75,261,"C",2,"261C",22
"19773","V1 was traveling west approaching an intersection.  V2 was north, approaching",75,262,"F",1,"262F",22
"19774","the same intersection.  V1 traveled straight.  V2 turned left.  The left side of",75,262,"F",2,"262F",22
"19775","V1 was impacted by the front of V2.  V1 and V2 rotated.  The left side of V1",75,262,"F",3,"262F",22
"19776","impacted the right side of V2.",75,262,"F",4,"262F",22
"19777","V1 was northbound approaching an intersection.  V2 was stopped facing westbound",75,263,"G",1,"263G",22
"19778","at the intersection.  V3 was stopped facing southbound at the intersection.  V1",75,263,"G",2,"263G",22
"19779","entered the intersection going straight.  V2 turned left at the intersection.",75,263,"G",3,"263G",22
"19780","The front of V1 contacted the left side of V2.  After this impact, V1 continued",75,263,"G",4,"263G",22
"19781","across the intersection into the southbound lanes.  The front of V1 contacted",75,263,"G",5,"263G",22
"19782","the left side of V3.",75,263,"G",6,"263G",22
"19783","V1 was going south, lost control, entered a clockwise rotation, departed the",75,264,"G",1,"264G",22
"19784","road to the right, tripped and began to roll to the left, impacted a steep",75,264,"G",2,"264G",22
"19785","embankment with the left plane as it was rolling over. V1 departed the",75,264,"G",3,"264G",22
"19786","embankment, continuing to rotate, tripped over and rolled to the right one",75,264,"G",4,"264G",22
"19787","quarter-turn, then one quarter-turn to the left back onto the wheels.",75,264,"G",5,"264G",22
"19788","V1 was traveling north approaching an intersection.  V2 was traveling west",75,265,"H",1,"265H",22
"19789","approaching the same intersection. The front of V1 contacted the left side of",75,265,"H",2,"265H",22
"19790","V2.  After the impact, V2 departed the northwest corner of the intersection and",75,265,"H",3,"265H",22
"19791","impacted a retaining wall with the front plane.",75,265,"H",4,"265H",22
"19792","V1 was traveling eastbound approaching an intersection.  V2 was northbound",75,266,"H",1,"266H",22
"19793","stopped at the same intersection.  V1 entered the intersection traveling",75,266,"H",2,"266H",22
"19794","straight.  V2 entered the intersection making a left turn.  The front of V1",75,266,"H",3,"266H",22
"19795","impacted the left side of V2.",75,266,"H",4,"266H",22
"19796","V1 was stopped facing northbound at an intersection.  V2 was westbound",75,267,"K",1,"267K",22
"19797","approaching the same intersection.  V3 was stopped facing southbound at the",75,267,"K",2,"267K",22
"19798","intersection.  V1 and V2 entered the intersection going stragiht.  The front of",75,267,"K",3,"267K",22
"19799","V2 struck the right side of V1.  After this impact, V1 rotated and the back of",75,267,"K",4,"267K",22
"19800","V1 struck the left side of V3.  After the impact with V1, V2 's bumper cover",75,267,"K",5,"267K",22
"19801","came off and hit V3's windshield.",75,267,"K",6,"267K",22
"19802","All vehicles were traveling westbound on an interstate highway.  V1 ran out of",75,268,"D",1,"268D",22
"19803","gas and was stopped on the highway.  The front of V2 contacted the back of V1.",75,268,"D",2,"268D",22
"19804","V1 rotated counterclockwise and contacted its front with a metal guard rail.",75,268,"D",3,"268D",22
"19805","After the impact with V1, V2 rotated counterclockwise and contacted its back",75,268,"D",4,"268D",22
"19806","with the left side of V3.  A spare tire fell off V1 from the impact with V2 and",75,268,"D",5,"268D",22
"19807","the front of V4 contacted the tire.",75,268,"D",6,"268D",22
"19808","V1 was traveling southbound approaching an intersection.  V2 was traveling",75,269,"E",1,"269E",22
"19809","westbound approaching the same intersection.  In the intersection, the front of",75,269,"E",2,"269E",22
"19810","V1 struck the right side of V2.",75,269,"E",3,"269E",22
"19811","V1, V2, V3 and V4 were northbound in the same travel lane.  V2, V3 and V4 were",75,270,"G",1,"270G",22
"19812","stopped for backed up traffic and V1 was the trailing vehicle.  V1's front",75,270,"G",2,"270G",22
"19813","impacted V2's back.  V2 was pushed forward and V2's front impacted V3's back.",75,270,"G",3,"270G",22
"19814","V3 was pushed forward and V3's front impacted V4's back.",75,270,"G",4,"270G",22
"19815","V1 was southbound approaching an intersection.  V2 was eastbound at the same",75,271,"H",1,"271H",22
"19816","intersection.  V1 entered the intersection going straight.  V2 entered the",75,271,"H",2,"271H",22
"19817","intersection turning left.  V1's front impacted V2's left side.",75,271,"H",3,"271H",22
"19818","V1 was northbound in the southbound lanes.  V2 was southbound.  The front of V1",75,272,"H",1,"272H",22
"19819","contacted the front of V2.",75,272,"H",2,"272H",22
"19820","V1 was traveling west approaching an intersection.  V2 was traveling east",75,273,"E",1,"273E",22
"19821","approaching the same intersection.  V1 was turning left.  V2 was traveling",75,273,"E",2,"273E",22
"19822","straight.  The front of V2 impacted the right side of V1.",75,273,"E",3,"273E",22
"19823","V1 was traveling eastbound approaching a four-way traffic controlled",75,274,"F",1,"274F",22
"19824","intersection.  V2 was stopped at the intersection.  The front of V1 contacted",75,274,"F",2,"274F",22
"19825","the back of V2.",75,274,"F",3,"274F",22
"19826","V1 was eastbound on an entrance ramp to a highway and V2 was behind V1.  V1",75,275,"G",1,"275G",22
"19827","entered lane one of the highway and V2 also entered lane one and began to enter",75,275,"G",2,"275G",22
"19828","lane 2 and overtake V1. A non-contact vehicle traveling adjacent to V2 began to",75,275,"G",3,"275G",22
"19829","enter lane 2 from lane 3 and V2 steered to the right to avoid the non-contact",75,275,"G",4,"275G",22
"19830","vehicle.  The right side of V2 contacted the left side of V1.",75,275,"G",5,"275G",22
"19831","V1 was southbound, lost control, departed the road to the right, contacted a",75,276,"H",1,"276H",22
"19832","metal guardrail with the front plane, entered a counter-clockwise yaw, contacted",75,276,"H",2,"276H",22
"19833","a sign pole with the front and right planes, continued  yaw amd then",75,276,"H",3,"276H",22
"19834","recontacted the guardrail with the front plane..",75,276,"H",4,"276H",22
"19835","V1 was southbound on a divided roadway. V2 and V3 were stopped in front of V1. V",75,277,"E",1,"277E",22
"19836","The front of V1 struck the back of V2 and then the front of V2 struck the back",75,277,"E",2,"277E",22
"19837","of V3.",75,277,"E",3,"277E",22
"19838","V1 was westbound on a divided trafficway.  V2 was eastbound on the same",75,278,"K",1,"278K",22
"19839","trafficway.  V1 crossed the center median into the eastbound lanes and the front",75,278,"K",2,"278K",22
"19840","struck the left side of V2.  V2 then rotated CCW toward the right side of the",75,278,"K",3,"278K",22
"19841","road and the left side struck the concrete barrier.",75,278,"K",4,"278K",22
"19842","V1 was going east and began to pass a non-contact vehicle on the left.  The",75,279,"H",1,"279H",22
"19843","non-contact vehicle turned left at an intersection and V1 steered left to avoid",75,279,"H",2,"279H",22
"19844","the non-contact vehicle.  V1 went up the intersecting road, then departed that",75,279,"H",3,"279H",22
"19845","road to the right onto the edge of a short, steep embankment, fell over and",75,279,"H",4,"279H",22
"19846","rolled two quarter-turns to the right down the embankment.",75,279,"H",5,"279H",22
"19847","Vehicle one was eastbound, in the left turn lane at an intersection and V2 was",76,123,"E",1,"123E",22
"19848","westbound in the number two travel lane crossing over the same intersection.  V1",76,123,"E",2,"123E",22
"19849","turned left and the front of V1 struck the front of V2.",76,123,"E",3,"123E",22
"19850","This vehicle was northbound on the roadway when, at a sharp left curve, it",76,124,"H",1,"124H",22
"19851","departed the right road edge, contacted a roadside sign post and a tree trunk",76,124,"H",2,"124H",22
"19852","with its front plane before climbing an embankment and rolling left one-quarter",76,124,"H",3,"124H",22
"19853","roll, then back right one-quarter roll and coming to rest in the BAR ditch along",76,124,"H",4,"124H",22
"19854","the right road edge on its wheels.",76,124,"H",5,"124H",22
"19855","This vehicle was westbound when it departed the right road edge, contacted a",76,125,"C",1,"125C",22
"19856","reflective delineator, a barbed wire fence and a tree with its front plane.  V1",76,125,"C",2,"125C",22
"19857","came to rest against the tree facing northwest.",76,125,"C",3,"125C",22
"19858","Vehicle #1 was southbound negotiating a curve to the left and partially departed",76,126,"K",1,"126K",22
"19859","the road to the right over the fogline, re-entered then fully departed the road",76,126,"K",2,"126K",22
"19860","to the right in a counter-clockwise yaw, impacted a steep embankment with the",76,126,"K",3,"126K",22
"19861","right plane, then tripped and rolled over to the right six quarter-turns. The",76,126,"K",4,"126K",22
"19862","rollover event was interrupted by contact to a desert bush with an unknown",76,126,"K",5,"126K",22
"19863","plane.",76,126,"K",6,"126K",22
"19864","Vehicle #1 was eastbound in the #1 lane when its front-end plane contacted an",76,127,"H",1,"127H",22
"19865","elk in the roadway.  Vehicle #1 came to a controlled stop on the left shoulder",76,127,"H",2,"127H",22
"19866","facing east.",76,127,"H",3,"127H",22
"19867","Vehicle #1 was westbound in the eastbound lane and Vehicle #2 was eastbound in",76,128,"A",1,"128A",22
"19868","the eastbound lane when the front of V1 srtuck the front of V2.  After V2 came",76,128,"A",2,"128A",22
"19869","to rest, a minor fire occurred under the hood, scorching the center of the",76,128,"A",3,"128A",22
"19870","windshield.  This fire was extinguished by a bystander.",76,128,"A",4,"128A",22
"19871","Vehicle #1 was eastbound negotiating a curve to the left, departed the road to",76,129,"E",1,"129E",22
"19872","the right, entered a counterclockwise yaw, impacted a small delineator sign/post",76,129,"E",2,"129E",22
"19873","with the front plane, fell over and rolled to the right a total of five",76,129,"E",3,"129E",22
"19874","quarter-turns down a steep embankment, contacted 3 bushes with unknown planes as",76,129,"E",4,"129E",22
"19875","it rolled down the embankment, went over a 1.5m vertical drop, impacted the",76,129,"E",5,"129E",22
"19876","ground with the back plane, then came to rest on the right side.",76,129,"E",6,"129E",22
"19877","Vehicle #2 was stopped in the left-turn lane facing west when its front-end",76,130,"F",1,"130F",22
"19878","plane was contacted by the front-end plane of Vehicle #1, which was eastbound in",76,130,"F",2,"130F",22
"19879","the #2 lane.  Both vehicles came to rest at the point of impact.",76,130,"F",3,"130F",22
"19880","Vehicle #1 was southbound negotiating a curve to the left when it departed the",76,131,"K",1,"131K",22
"19881","right road edge, re-entered and crossed the road, departed the road to the left",76,131,"K",2,"131K",22
"19882","and contacted a dirt embankment with the front plane.  V1 departed the",76,131,"K",3,"131K",22
"19883","embankment in a counter-clockwise rotation, tripped over and rolled right two",76,131,"K",4,"131K",22
"19884","quarter-turns onto the top, continued the counter-clockwise rotation, slid on",76,131,"K",5,"131K",22
"19885","its roof for a distance, then rolled two quarter-turns to the left back onto the",76,131,"K",6,"131K",22
"19886","wheels.",76,131,"K",7,"131K",22
"19887","Vehicle #1 was eastbound when it departed the left road edge into a ditch rolled",76,132,"K",1,"132K",22
"19888","2 quarter-turns to the right where it came to rest on its top facing west.",76,132,"K",2,"132K",22
"19889","This vehicle was westbound on the roadway when it departed the right road edge,",76,133,"D",1,"133D",22
"19890","was steered left, crossed both lanes of travel and exited the eastbound road",76,133,"D",2,"133D",22
"19891","edge.  After exiting the roadway the second time, V1 contacted a rock with its",76,133,"D",3,"133D",22
"19892","front plane and a tree with its left side plane before coming to rest on the",76,133,"D",4,"133D",22
"19893","eastbound shoulder facing northwest.",76,133,"D",5,"133D",22
"19894","This vehicle was eastbound in the #1 travel lane when an elk entered the roadway",76,134,"H",1,"134H",22
"19895","and contacted the front plane of V1.",76,134,"H",2,"134H",22
"19896","V1 and V2 were traveling in opposite directions in the same lane on a rural",76,135,"K",1,"135K",22
"19897","highway.  The front of V1 struck the front of V2.",76,135,"K",2,"135K",22
"19898","The #2 westbound lane and the two-way, center left turn lane were closed for",76,136,"F",1,"136F",22
"19899","repair.  Vehicle #1 was westbound in the #1 lane; vehicles 2 & 3 were stopped in",76,136,"F",2,"136F",22
"19900","the westbound #1 lane waiting for the construction flagger to release them when",76,136,"F",3,"136F",22
"19901","the front plane of V1 contacted the back plane of V2.  Then, the front plane of",76,136,"F",4,"136F",22
"19902","V2 contacted the back plane of V3.  After impact, all three vehicles came to",76,136,"F",5,"136F",22
"19903","rest in the #1 westbound lane, with V1 and V3 rotated slightly clockwise and V2",76,136,"F",6,"136F",22
"19904","rotated counter-clockwise.",76,136,"F",7,"136F",22
"19905","Vehicle #2 was properly parked diagonally off the east side of the road. Vehicle",76,137,"H",1,"137H",22
"19906","#1 was northbound and the front of V1 contacted the back of V2.  The front of",76,137,"H",2,"137H",22
"19907","V2 then impacted a metal light pole.",76,137,"H",3,"137H",22
"19908","This vehicle was westbound on the highway when it began to yaw clockwise,",76,138,"D",1,"138D",22
"19909","departed the right road edge and contacted a cutback rock embankment, first with",76,138,"D",2,"138D",22
"19910","its left side near the front corner, then with the LR corner and again with the",76,138,"D",3,"138D",22
"19911","front plane before coming to rest on the WB roadside facing east.",76,138,"D",4,"138D",22
"19912","Vehicle #1 was northbound when it steered right to avoid a dog in the roadway.",76,139,"H",1,"139H",22
"19913","It departed the right road edge and with its front tires & undercarriage,",76,139,"H",2,"139H",22
"19914","contacted railroad tracks and came to rest facing north.",76,139,"H",3,"139H",22
"19915","This vehicle was northbound on the highway approaching a round-about",76,140,"H",1,"140H",22
"19916","intersection.  V1 had a tie rod break in the front suspension and the driver",76,140,"H",2,"140H",22
"19917","lost steering control.  V1 continued straight, crossing the center circle, where",76,140,"H",3,"140H",22
"19918","it contacted a sign post with the left-front corner and a second sign post with",76,140,"H",4,"140H",22
"19919","the right-front corner.",76,140,"H",5,"140H",22
"19920","Vehicle #1 was going south negotiating a curve to the left, departed the road to",76,141,"D",1,"141D",22
"19921","the right, and contacted three bushes then two large rocks with the front",76,141,"D",2,"141D",22
"19922","plane.",76,141,"D",3,"141D",22
"19923","Vehicle #1 and Vehicle #2 were eastbound; V1 was ahead of V2.  V1 slowed and",76,142,"D",1,"142D",22
"19924","crossed the fog line onto the shoulder then re-entered the road intending to",76,142,"D",2,"142D",22
"19925","make a U-turn.  As V1 slowed, V2 entered the oncoming lane intending to pass V1",76,142,"D",3,"142D",22
