"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"22657","west bound, behind V1.  V2 impacted V1's rear plane with its front plane.  V2",74,152,"H",2,"152H",20
"22658","was towed due to damage. V1 was not towed.  No one was injured.",74,152,"H",3,"152H",20
"22659","Vehicle 1 was traveling north on two lane, 90 degree curving roadway,",74,153,"K",1,"153K",20
"22660","approaching an intersection.  Vehicle 2 was traveling east on the intersecting",74,153,"K",2,"153K",20
"22661","four lane roadway, in lane one, passing through the intersection.  As vehicle 1",74,153,"K",3,"153K",20
"22662","attempted to turn left at the intersection, the front of vehicle 2 impacted its",74,153,"K",4,"153K",20
"22663","left side.  Both vehicles were towed from the scene due to damage.  The driver",74,153,"K",5,"153K",20
"22664","of vehicle 2 was transported for injuries.",74,153,"K",6,"153K",20
"22665","The vehicle was southbound when it departed the roadway to right and impacted a",74,154,"K",1,"154K",20
"22666","wooden utility pole with its front plane.  The vehicle was towed due to damage.",74,154,"K",2,"154K",20
"22667","All three occupants were transported to a trauma center and admitted.",74,154,"K",3,"154K",20
"22668","Vehicle 1 was southbound on a two lane undivided street.  The V1 driver pulled",74,155,"A",1,"155A",20
"22669","into the northbound lane to overtake another vehicle, swerved left to avoid a",74,155,"A",2,"155A",20
"22670","vehicle in the northbound lane, lost control, departed the road to the left,",74,155,"A",3,"155A",20
"22671","yawed counterclockwise and struck a wooden utility pole with the front plane,",74,155,"A",4,"155A",20
"22672","then tripped over and rolled right two quarter-turns over a chain link fence and",74,155,"A",5,"155A",20
"22673","also struck a reflector post during the rollover event.   V1 came to final rest",74,155,"A",6,"155A",20
"22674","on it's top facing northeast.  V1 was towed due to damage.  Occupant number",74,155,"A",7,"155A",20
"22675","two, the V1 right front seat passenger was fatal as a result of the crash.",74,155,"A",8,"155A",20
"22676","Vehicle one was traveling east on a three lane roadway, in lane one, approaching",74,156,"D",1,"156D",20
"22677","a tri-light controlled intersection, intending to go straight.  Vehicle 2 was",74,156,"D",2,"156D",20
"22678","traveling west on the same roadway, in lane one, approaching the same",74,156,"D",3,"156D",20
"22679","intersection, intending to turn left.  The vehicles entered the intersection, V2",74,156,"D",4,"156D",20
"22680","turned left and the front of V1 and the right side of V2 collided.  Both",74,156,"D",5,"156D",20
"22681","vehicles departed the impact on a southeast trajectory and came to final rest",74,156,"D",6,"156D",20
"22682","partially on and partially off of the roadway at the intersection's southeast",74,156,"D",7,"156D",20
"22683","corner.",74,156,"D",8,"156D",20
"22684","V1 was southbound on an alley approaching an intersection.  V1 attempted a left",74,157,"F",1,"157F",20
"22685","hand turn at the intersection, departed the roadway on the southeast corner,",74,157,"F",2,"157F",20
"22686","traveled across a grass-covered area, then impacted a tree with its front end.",74,157,"F",3,"157F",20
"22687","The vehicle was towed due to damage.  The right front and the center rear",74,157,"F",4,"157F",20
"22688","occupants were transported to a trauma center.  The right front occupant was",74,157,"F",5,"157F",20
"22689","treated and released, the enter rear occupant was hospitalized overnight.",74,157,"F",6,"157F",20
"22690","V1 was traveling westbound in the first lane of a two-lane roadway.  V2 was",74,158,"H",1,"158H",20
"22691","behind V1 in the same lane.  V1 stopped and the front of V2 impacted the back of",74,158,"H",2,"158H",20
"22692","V2.",74,158,"H",3,"158H",20
"22693","V1 was eastbound when it departed the roadway to the left.  V2 was traveling",74,159,"J",1,"159J",20
"22694","west on the same roadway.  V1 descended an embankment off the left side of the",74,159,"J",2,"159J",20
"22695","roadway, traveled into scrub brush along a sag at the bottom of the embankment.",74,159,"J",3,"159J",20
"22696","It then impacted a tree with its front end.  It knocked over the tree and",74,159,"J",4,"159J",20
"22697","continued traveling east along the sag.  It exited the brush, drove back up the",74,159,"J",5,"159J",20
"22698","embankment, and re-entered the original roadway.  There it impacted the front of",74,159,"J",6,"159J",20
"22699","V2 with its front end. Both vehicles were towed due to damage.  Both drivers",74,159,"J",7,"159J",20
"22700","were transported to a trauma center and admitted with incapacitating injuries.",74,159,"J",8,"159J",20
"22701","Vehicle 1 was headed south on a two way alley, then turned right onto a four",74,160,"E",1,"160E",20
"22702","lane street.  It then moved into the 2nd travel lane.   Vehicle 2 was also",74,160,"E",2,"160E",20
"22703","headed west and traveling at a higher speed.  When vehicle 1 moved to the 2nd",74,160,"E",3,"160E",20
"22704","travel lane, the front of vehicle 2 struck the back of vehicle 1.  Vehicle 2",74,160,"E",4,"160E",20
"22705","traveled off the right road edge and the front struck a concrete wall.  Vehicle",74,160,"E",5,"160E",20
"22706","1 was driven from the scene.  Vehicle 2 was towed due to damage.",74,160,"E",6,"160E",20
"22707","All vehicles were heading west in lane 2.  V1, 2, and 3, were all stopped in",74,161,"H",1,"161H",20
"22708","traffic with V1 in front. V4 impacted V3's back end with its front end, pushing",74,161,"H",2,"161H",20
"22709","V3 into the back of V2.  V2 then impacted V1's back end with its front.  V2 and",74,161,"H",3,"161H",20
"22710","V4 were towed due to damage.  V1 and V3 were not towed.  No one was injured.",74,161,"H",4,"161H",20
"22711","Vehicle 1 was traveling west on a three lane roadway, passing through an",74,162,"K",1,"162K",20
"22712","intersection.  Vehicle 2 was traveling east on the same roadway (with four",74,162,"K",2,"162K",20
"22713","lanes), turning left at the intersection.  Within the intersection the front of",74,162,"K",3,"162K",20
"22714","vehicle 1 impacted the front of vehicle 2.  Both vehicles moved off to the",74,162,"K",4,"162K",20
"22715","northeast where they came to final rest.  Both vehicles were towed from the",74,162,"K",5,"162K",20
"22716","scene due to damage.",74,162,"K",6,"162K",20
"22717","Vehicle 1 was headed west on a two lane grass median divided curved residential",74,163,"D",1,"163D",20
"22718","street.  The driver was using the cell phone.  The vehicle drove over the left",74,163,"D",2,"163D",20
"22719","side of the road and struck a tree in the median.  The vehicle was facing west",74,163,"D",3,"163D",20
"22720","after the crash.  The vehicle was towed due to damage.",74,163,"D",4,"163D",20
"22721","V1 was exiting a private businesses driveway, heading west, and turning towards",74,164,"D",1,"164D",20
"22722","the north.  V2 was southbound approaching the driveway.  V1 initiated a right",74,164,"D",2,"164D",20
"22723","hand turn out of the driveway, crossed over northbound lanes, across the two-way",74,164,"D",3,"164D",20
"22724","left turn lane, and entered the 2nd southbound lane.  V1 then impacted V2 on",74,164,"D",4,"164D",20
"22725","its left side with its front end.  V1 then rotated counterclockwise, moving",74,164,"D",5,"164D",20
"22726","north, and initiated a longitudinal rollover towards its right side.  V1 rolled",74,164,"D",6,"164D",20
"22727","4 quarter turns, departing the west side of the roadway, coming to rest back on",74,164,"D",7,"164D",20
"22728","its wheels, on the roadside.  V2 rotated counterclockwise after impact, coming",74,164,"D",8,"164D",20
"22729","to rest facing west across southbound lanes.  Both vehicles were towed due to",74,164,"D",9,"164D",20
"22730","damage.  The right front occupant of V1 was transported to a hospital with",74,164,"D",10,"164D",20
"22731","non-incapacitating injuries, treated and released.  Both occupants of V2 were",74,164,"D",11,"164D",20
"22732","transported to a trauma center with incapacitating injuries, treated and",74,164,"D",12,"164D",20
"22733","released.",74,164,"D",13,"164D",20
"22734","Vehicle 1 was exiting out of a business driveway, attempting to go east on a",74,165,"G",1,"165G",20
"22735","five lane undivided street.  Vehicle 2 was headed east traveling in the curb",74,165,"G",2,"165G",20
"22736","lane.  As vehicle 1 pulled into the curb lane, it was struck in the rear by the",74,165,"G",3,"165G",20
"22737","front of vehicle 2.  This impact caused vehicle 1 to drive over the right curb",74,165,"G",4,"165G",20
"22738","edge and strike a pole with the front bumper.  Vehicle 1 was towed due to",74,165,"G",5,"165G",20
"22739","damage.  Vehicle 2 was driven away.",74,165,"G",6,"165G",20
"22740","Vehicle 1 was headed south on a two lane street.  The roadway curves to the left",74,166,"C",1,"166C",20
"22741","in a 90 degree turn.  The driver failed to make the turn, and exited off the",74,166,"C",2,"166C",20
"22742","roadway.  The vehicle continued south down an embankment and struck a wooden",74,166,"C",3,"166C",20
"22743","fence and tree with the front bumper.  The vehicle's left rear quarter panel",74,166,"C",4,"166C",20
"22744","struck the fence causing a small dent, as the vehicle came to rest.  The vehicle",74,166,"C",5,"166C",20
"22745","stopped facing south.  The vehicle was towed due to damage.",74,166,"C",6,"166C",20
"22746","The vehicle was headed east when it departed the roadway to the left and",74,167,"K",1,"167K",20
"22747","impacted a utility pole.  The vehicle was towed due to damage.  The driver was",74,167,"K",2,"167K",20
"22748","transported to a trauma center and admitted.",74,167,"K",3,"167K",20
"22749","Vehicle 1 was traveling east on a median-divided roadway in lane two, passing",74,168,"D",1,"168D",20
"22750","through an intersection.  Vehicle 2 was traveling west on the same roadway,",74,168,"D",2,"168D",20
"22751","turning left at the intersection.  In the intersection, the front of vehicle 1",74,168,"D",3,"168D",20
"22752","struck the front of vehicle 2.  Vehicle 1 moved off to the south where it came",74,168,"D",4,"168D",20
"22753","to final rest.  Vehicle 2 moved to the northeast where it came to final rest.",74,168,"D",5,"168D",20
"22754","Both vehicles were towed from the scene due to damage.",74,168,"D",6,"168D",20
"22755","The vehicle was westbound when driver suffered a seizure and blacked out. The",74,169,"E",1,"169E",20
"22756","vehicle departed the roadway to the left, impacting a barbed wire fence with",74,169,"E",2,"169E",20
"22757","wooden posts, then traveled across a field, impacted another barbed wire fence,",74,169,"E",3,"169E",20
"22758","and entered a north/south roadway.  V1 crossed the roadway laterally, departed",74,169,"E",4,"169E",20
"22759","that roadway on the west side and entered a cornfield where it came to final",74,169,"E",5,"169E",20
"22760","rest.  The vehicle was towed from the scene, due to damage according to the PAR.",74,169,"E",6,"169E",20
"22761","V1 was traveling southbound and approaching an intersection.  V2 was traveling",74,170,"H",1,"170H",20
"22762","westbound and approaching the same intersection.  In the intersection, the front",74,170,"H",2,"170H",20
"22763","of V2 impacted the left side of V1.  V2 rotated counter-clockwise and departed",74,170,"H",3,"170H",20
"22764","the road over the southwest corner, where its right side impacted a signpost.",74,170,"H",4,"170H",20
"22765","Vehicle 1 was northbound when it departed the roadway to the right.  V1 impacted",74,171,"K",1,"171K",20
"22766","a metal light pole with its front end.  It came to final rest there, still",74,171,"K",2,"171K",20
"22767","facing north.  The vehicle was towed due to damage.  The driver was transported",74,171,"K",3,"171K",20
"22768","to a trauma center with incapacitating injuries and admitted.",74,171,"K",4,"171K",20
"22769","Vehicle 1 was traveling west on a three lane roadway, passing through an",74,172,"E",1,"172E",20
"22770","intersection.  Vehicle 2 was traveling east on the intersecting three lane",74,172,"E",2,"172E",20
"22771","roadway, turning left at the intersection.  In the intersection, the front of",74,172,"E",3,"172E",20
"22772","vehicle 1 struck the front of vehicle 2.  Both vehicles moved off the northwest",74,172,"E",4,"172E",20
"22773","corner where they came to final rest.  Vehicle 2 was towed due to damage.",74,172,"E",5,"172E",20
"22774","Driver 2 sustained minor injuries.",74,172,"E",6,"172E",20
"22775","Vehicle 1 was headed north on a six-lane median divided street, in the third",74,173,"G",1,"173G",20
"22776","lane, a left turn lane.  Vehicle 2 was headed south on a seven-lane street,",74,173,"G",2,"173G",20
"22777","traveling in the fourth lane.  Vehicle 3 was stopped behind vehicle 1 in the",74,173,"G",3,"173G",20
"22778","left turn lane.  As vehicle 1 attempted to turn left, it was struck by the front",74,173,"G",4,"173G",20
"22779","of vehicle 2.  This impact caused vehicle 1 to go into a counterclockwise",74,173,"G",5,"173G",20
"22780","rotation.  The vehicle spun around striking a median sign with the front.  The",74,173,"G",6,"173G",20
"22781","vehicle continued rotating coming to rest against the left front bumper corner",74,173,"G",7,"173G",20
"22782","of vehicle 3.  The median sign flew into the air and landed on the left A pillar",74,173,"G",8,"173G",20
"22783","and windshield of vehicle 3, causing windshield damage.  Vehicle 1 & 2 were",74,173,"G",9,"173G",20
"22784","towed due to damage.  Vehicle 3 was driven from the scene",74,173,"G",10,"173G",20
"22785","Vehicle 1 was headed east on a two lane undivided street.  Vehicle 2 was headed",74,174,"H",1,"174H",20
"22786","north on a two lane undivided intersecting roadway.  Vehicle 3 was headed west",74,174,"H",2,"174H",20
"22787","on the same roadway as vehicle 1.  Vehicle 2's brakes failed and the roadway is",74,174,"H",3,"174H",20
"22788","at a -6/61cm downhill grade.  The vehicle entered into the intersection, and",74,174,"H",4,"174H",20
"22789","struck the right side of vehicle 1.  This impact caused vehicle 1 to rotate",74,174,"H",5,"174H",20
"22790","clockwise and the left corner struck the left side of vehicle 3.  Vehicle one",74,174,"H",6,"174H",20
"22791","stopped facing east.  Vehicle 2 stopped facing west, on the curb area, and",74,174,"H",7,"174H",20
"22792","vehicle 3 stopped facing west.  Vehicles 1 & 2 were towed due to damage.",74,174,"H",8,"174H",20
"22793","Vehicle 3 was driven away.  No one was transported for injuries.",74,174,"H",9,"174H",20
"22794","Vehicle 1 was going south on a two lane roadway.  Vehicle 2 was going north on",74,175,"D",1,"175D",20
"22795","the same roadway.  Vehicle 2 moved to the left and its front impacted the front",74,175,"D",2,"175D",20
"22796","of vehicle 1.  Both vehicles moved north where they came to final rest off",74,175,"D",3,"175D",20
"22797","roadway on the west side.  Both vehicles were towed from the scene due to",74,175,"D",4,"175D",20
"22798","damage.  The driver of vehicle 2 fled the scene on foot.  The driver of vehicle",74,175,"D",5,"175D",20
"22799","1 was transported to a trauma center due to injuries.",74,175,"D",6,"175D",20
"22800","Vehicle 1 was headed north on an on-ramp to a northbound interstate.  Vehicle 2",74,176,"D",1,"176D",20
"22801","was headed north traveling in lane 4 of the interstate.  Vehicle 2 lost control",74,176,"D",2,"176D",20
"22802","and struck a bridge rail on the right side of the road.  The vehicle rotated",74,176,"D",3,"176D",20
"22803","counterclockwise and as the driver appeared to try and gain control, the vehicle",74,176,"D",4,"176D",20
"22804","crossed over the right road edge, entered the ramp, and struck the rear of",74,176,"D",5,"176D",20
"22805","vehicle 1.  Vehicle 1 stopped facing west in the 2nd lane of travel.  Vehicle 2",74,176,"D",6,"176D",20
"22806","continued northeast, and rolled over coming to rest facing northeast on its",74,176,"D",7,"176D",20
"22807","wheels.  Both vehicles were towed due to damage.",74,176,"D",8,"176D",20
"22808","V1 was traveling east, approaching an intersection, intending to turn left.  V2",74,177,"E",1,"177E",20
"22809","was also traveling east, behind V1.  V3 was traveling west, approaching the same",74,177,"E",2,"177E",20
"22810","intersection.  V2 impacted the back plane of V1 with its front plane.  V1 moved",74,177,"E",3,"177E",20
"22811","forward an impacted V3's left plane with its front plane.  V3 was towed due to",74,177,"E",4,"177E",20
"22812","damage.  The driver of V3 was transported to a trauma center, treated and",74,177,"E",5,"177E",20
"22813","released.",74,177,"E",6,"177E",20
"22814","Vehicle 1 was traveling south on a three lane, sagging, one way roadway in lane",74,178,"F",1,"178F",20
"22815","three, passing through an intersection.  Vehicle 2 was traveling east on a four",74,178,"F",2,"178F",20
"22816","lane, one way roadway in lane three, passing through the same intersection.",74,178,"F",3,"178F",20
"22817","Within the intersection the front of vehicle 2 impacted the right side of",74,178,"F",4,"178F",20
"22818","vehicle 1.  The vehicles then side slapped with the right side of vehicle 1",74,178,"F",5,"178F",20
"22819","impacting the left side of vehicle 2.  Vehicle 1 went off to the east where it",74,178,"F",6,"178F",20
"22820","came to final rest.  Vehicle 2 came to final rest towards the southeast corner.",74,178,"F",7,"178F",20
"22821","Both vehicles were towed due to damage.",74,178,"F",8,"178F",20
"22822","Vehicle 1 was traveling south approaching an intersection.  Vehicle 2 was",74,179,"H",1,"179H",20
"22823","traveling west approaching the same intersection, with a stop sign.  V2 impacted",74,179,"H",2,"179H",20
"22824","V1's left side with its front end, within the intersection.  V1 rotated",74,179,"H",3,"179H",20
"22825","clockwise, V2 counterclockwise after impact.  The vehicle then side slapped,",74,179,"H",4,"179H",20
"22826","V1's left side to V2's right.  Both vehicles came to rest facing southwest near",74,179,"H",5,"179H",20
"22827","the southwest corner.  Both vehicles were towed due to damage.  No one was",74,179,"H",6,"179H",20
"22828","injured.",74,179,"H",7,"179H",20
"22829","Vehicle 1 was headed east on a two lane undivided street.  The vehicle moved",74,180,"B",1,"180B",20
"22830","into the westbound lane.  The driver swerved to avoid a westbound vehicle and",74,180,"B",2,"180B",20
"22831","lost control.  The vehicle exited  the right road edge and struck a large cable",74,180,"B",3,"180B",20
"22832","box with the right side.  Damage was also done to a gas pipeline that was next",74,180,"B",4,"180B",20
"22833","to the cable box.  It is unknown if contact with vehicle 1 caused the damage or",74,180,"B",5,"180B",20
"22834","if the cable box.was pushed into the pipeline..  The vehicle then rotated around",74,180,"B",6,"180B",20
"22835","and hit a wooden pole with its' right front.  The vehicle was facing west after",74,180,"B",7,"180B",20
"22836","the crash, amd was towed due to damage.  The right front passenger was killed",74,180,"B",8,"180B",20
"22837","in the crash, the driver and left rear passenger suffered minor injuries.",74,180,"B",9,"180B",20
"22838","The vehicle was northbound approaching an intersection, intending to turn right.",74,181,"D",1,"181D",20
"22839","The vehicle made the right hand turn, then the driver apparently suffered an",74,181,"D",2,"181D",20
"22840","epileptic seizure.  The vehicle, traveling east now, crossed over into westbound",74,181,"D",3,"181D",20
"22841","lanes, and then departed the roadway to the left, impacting a concrete traffic",74,181,"D",4,"181D",20
"22842","barrier at the end of a bridge with its undercarriage.The vehicle ascended the",74,181,"D",5,"181D",20
"22843","barrier and traveled farther eastward, making continual contact with the barrier",74,181,"D",6,"181D",20
"22844","and guardrail on top of the barrier with its right side tires, its left side",74,181,"D",7,"181D",20
"22845","impacting a cyclone fence simultaneously.  The vehicle came to rest wedged",74,181,"D",8,"181D",20
"22846","between the fence and the barrier, tipped approximately at a 45-degree angle.",74,181,"D",9,"181D",20
"22847","The vehicle was towed due to damage.",74,181,"D",10,"181D",20
"22848","Vehicle 1 was traveling south.  It came to an intersection and turned right to",74,182,"F",1,"182F",20
"22849","travel west.  V1 swerved left then right, departed the road in a clockwise yaw,",74,182,"F",2,"182F",20
"22850","impacted a curb with its left front wheel, then impacted a set of concrete steps",74,182,"F",3,"182F",20
"22851","adjacent to a building with the front plane.  V1 came to final rest near the",74,182,"F",4,"182F",20
"22852","second point of impact.  V1 was towed due to damage.",74,182,"F",5,"182F",20
"22853","Vehicle 1 was traveling west and turned south on a five lane undivided street.",74,183,"H",1,"183H",20
"22854","The vehicle left the right road edge and struck a wooden pole with the front",74,183,"H",2,"183H",20
"22855","right bumper corner.  The vehicle was towed due to damage.",74,183,"H",3,"183H",20
"22856","The vehicle was northbound approaching a ""T"" ""end departure"" intersection.  The",74,184,"A",1,"184A",20
"22857","vehicle entered the intersection, crossing the east-west roadway, and departed",74,184,"A",2,"184A",20
"22858","the roadway to the north.  The vehicle impacted a metal traffic sign, traveled",74,184,"A",3,"184A",20
"22859","over a ditch, impacted numerous scrub trees, and then descended a 30-degree drop",74,184,"A",4,"184A",20
"22860","off.  The vehicle initiated an end over end roll, landing on its top over a set",74,184,"A",5,"184A",20
"22861","of railroad tracks.    After stabilization, a locomotive impacted the vehicle.",74,184,"A",6,"184A",20
"22862","It is not known if the driver was killed by the crash events or the later",74,184,"A",7,"184A",20
"22863","impact by the locomotive.  The damage caused by the CDS events is unknown due to",74,184,"A",8,"184A",20
"22864","catastrophic damage caused by the locomotive.",74,184,"A",9,"184A",20
"22865","Vehicle 1 was traveling west on a seven lane, median divided roadway in lane",74,185,"B",1,"185B",20
"22866","three, passing through an intersection.  Vehicle 2 was traveling south on the",74,185,"B",2,"185B",20
"22867","intersecting seven lane, median divided roadway, in lane two, also passing",74,185,"B",3,"185B",20
"22868","through the intersection.  Within the intersection, the front of vehicle 2",74,185,"B",4,"185B",20
"22869","impacted the right side of vehicle 1.  Vehicle 1 rotated clockwise and moved to",74,185,"B",5,"185B",20
"22870","the left and rolled.  Vehicle 1 came to final rest on its top in lane two of the",74,185,"B",6,"185B",20
"22871","eastbound lanes.  Vehicle 2 also moved to the west and came to rest, facing",74,185,"B",7,"185B",20
"22872","west in lane one of the eastbound lanes.  Both vehicles were towed from the",74,185,"B",8,"185B",20
"22873","scene due to damage.  There were two child seats, in use, in vehicle 1.  The",74,185,"B",9,"185B",20
"22874","second row right seat in vehicle 1 came unanchored from the floor during the",74,185,"B",10,"185B",20
"22875","crash.  The passenger in that seat sustained fatal injuries.",74,185,"B",11,"185B",20
"22876","Vehicle 1 was headed north on a three lane undivided street.  Vehicle 2 was",74,186,"J",1,"186J",20
"22877","headed west on a three lane one-way street.  Vehicle 1 was traveling in the curb",74,186,"J",2,"186J",20
"22878","lane, when a car ahead of her stopped at the intersection.  She attempted to go",74,186,"J",3,"186J",20
"22879","around the vehicle and when the driver entered into the intersection the front",74,186,"J",4,"186J",20
"22880","of vehicle 1 struck the left side of vehicle 2. Vehicle 2 was in the right curb",74,186,"J",5,"186J",20
"22881","lane as it entered into the intersection.  The left side of vehicle 2 was",74,186,"J",6,"186J",20
"22882","struck.  The impact caused vehicle 1 & 2 to side slap.  Vehicle 1 exited the",74,186,"J",7,"186J",20
"22883","roadway on the northwest corner and struck a light pole with the front bumper.",74,186,"J",8,"186J",20
"22884","Vehicle 1 final rested facing NW against the pole.  Vehicle 2 final rested",74,186,"J",9,"186J",20
"22885","across the southbound lanes facing northwest.  Both vehicles were towed due to",74,186,"J",10,"186J",20
"22886","damage.  There was a 12-year-old child sitting in the front passenger seat when",74,186,"J",11,"186J",20
"22887","the airbag deployed.  She was wearing the seatbelt, and suffered minor injuries",74,186,"J",12,"186J",20
"22888","in the crash.  The driver of vehicle 1 was also transported and released due to",74,186,"J",13,"186J",20
"22889","injuries",74,186,"J",14,"186J",20
"22890","V1 was southbound approaching an intersection controlled by a traffic signal.",74,187,"D",1,"187D",20
"22891","V2 was eastbound approaching the same intersection. V2 initiated a left hand",74,187,"D",2,"187D",20
"22892","turn.  V1's front impacted the front of V2 on the north side of the",74,187,"D",3,"187D",20
"22893","intersection.  Both vehicles moved toward the southeast corner to final rest.",74,187,"D",4,"187D",20
"22894","Both vehicles were towed. The drivers of both vehicles were transported to a",74,187,"D",5,"187D",20
"22895","trauma center with non-incapacitating injuries, treated and released.  Occupant",74,187,"D",6,"187D",20
"22896","2 of V2 was transported to a trauma center with incapacitating injuries, and",74,187,"D",7,"187D",20
"22897","admitted.",74,187,"D",8,"187D",20
"22898","Vehicle 1 was traveling east on a two lane, left curving roadway.  Vehicle 2 was",74,188,"G",1,"188G",20
"22899","traveling on the same roadway, westbound.  As both vehicles entered the curve,",74,188,"G",2,"188G",20
"22900","vehicle 2 slid on ice and impacted the front of vehicle 1 with its front.",74,188,"G",3,"188G",20
"22901","Vehicle 2 rotated counterclockwise and came to rest facing south on the roadway.",74,188,"G",4,"188G",20
"22902","Vehicle 1 came to rest at impact.  Both vehicles were towed from the scene due",74,188,"G",5,"188G",20
"22903","to damage.",74,188,"G",6,"188G",20
"22904","Vehicle 1 was traveling west on a four lane roadway approaching an exit ramp.",74,189,"B",1,"189B",20
"22905","The vehicle went off road to the right where its front impacted a tree.  The",74,189,"B",2,"189B",20
"22906","vehicle came to rest just to the left of impact.  The vehicle was towed from the",74,189,"B",3,"189B",20
"22907","scene due to damage.  The driver was transported to a trauma center and",74,189,"B",4,"189B",20
"22908","pronounced dead.",74,189,"B",5,"189B",20
"22909","Vehicle 1 (V1) was eastbound on a two-lane highway interchange.  V1 struck the",74,190,"J",1,"190J",20
"22910","left side concrete barrier with its front.",74,190,"J",2,"190J",20
"22911","V1 was traveling east, approaching an intersection.  V2 was traveling south,",74,191,"C",1,"191C",20
"22912","approaching the same intersection, controlled by a stop sign.  V2 impacted V1's",74,191,"C",2,"191C",20
"22913","left side with its front end.  Both vehicles moved to the southeast corner to",74,191,"C",3,"191C",20
"22914","final rest.  Both vehicles were towed from the scene.  All occupants were",74,191,"C",4,"191C",20
"22915","transported to a trauma center with incapacitating injuries, treated and",74,191,"C",5,"191C",20
"22916","released.",74,191,"C",6,"191C",20
"22917","Vehicle 1 was headed west on a two-lane gravel roadway.  The driver lost control",74,192,"K",1,"192K",20
"22918","and exited off the left road edge.  The vehicle began to rollover.  The driver",74,192,"K",2,"192K",20
"22919","was ejected through the driver's window.  The vehicle stopped facing north on",74,192,"K",3,"192K",20
"22920","its top, the rescue personnel uprighted the vehicle..  The vehicle was towed due",74,192,"K",4,"192K",20
"22921","to damage.  The driver was transported due to injuries.",74,192,"K",5,"192K",20
"22922","Vehicle 1 (V1) was driving south on a four lane undivided roadway negotiating a",74,193,"B",1,"193B",20
"22923","right hand curve.  The driver lost control and V1 departed the right side of the",74,193,"B",2,"193B",20
"22924","roadway.  V1 struck a curb with its front.  V1 then struck a chain link fence",74,193,"B",3,"193B",20
"22925","with its front and right side and began to roll toward the right four-¼ turns.",74,193,"B",4,"193B",20
"22926","As V1 came back onto its wheels its right side struck a tree.",74,193,"B",5,"193B",20
"22927","V1 was northbound approaching a traffic signal controlled intersection.  V2 was",74,194,"K",1,"194K",20
"22928","eastbound approaching the same intersection.  V2 impacted V1 on its left side",74,194,"K",2,"194K",20
"22929","within the intersection, with its front end.  V1 moved towards the northeast",74,194,"K",3,"194K",20
"22930","corner where it impacted a traffic signal pole with its front end.  Both",74,194,"K",4,"194K",20
"22931","vehicles were towed due to damage.  The driver of V1 was transported to a trauma",74,194,"K",5,"194K",20
"22932","center with incapacitating injuries, and admitted.  The driver of V2 was",74,194,"K",6,"194K",20
"22933","transported to a hospital with non-incapacitating injuries, treated and",74,194,"K",7,"194K",20
"22934","released.",74,194,"K",8,"194K",20
"22935","Vehicle 1 was traveling north on a three lane, one way, right curving highway in",74,195,"D",1,"195D",20
"22936","lane one.  Vehicle 2 was traveling on the same roadway in lane two.  Vehicle 1",74,195,"D",2,"195D",20
"22937","moved to the right and struck vehicle 2.  Vehicle 2 then moved to the north to",74,195,"D",3,"195D",20
"22938","final rest.  Vehicle 1 then went off to the left and struck a guardrail and came",74,195,"D",4,"195D",20
"22939","to final rest.  Vehicle 1 was towed due to damage.  Both occupants of vehicle 1",74,195,"D",5,"195D",20
"22940","were transported to a trauma center for their injuries.",74,195,"D",6,"195D",20
"22941","The vehicle was eastbound approaching a curve to the left.  The vehicle failed",74,196,"E",1,"196E",20
"22942","to make the turn, departed the roadway to the right, impacting the curb and",74,196,"E",2,"196E",20
"22943","ground.  It then became airborne and impacted a tree with its front end.  The",74,196,"E",3,"196E",20
"22944","vehicle was towed due to damage.  The driver was transported to a hospital with",74,196,"E",4,"196E",20
"22945","non-incapacitating injuries, treated and released.",74,196,"E",5,"196E",20
"22946","All three vehicles were traveling east on a five lane, one way interstate.",74,197,"G",1,"197G",20
"22947","Vehicle 2 was in lane two and vehicles 1 and 3 were in lane one.  Vehicle 2",74,197,"G",2,"197G",20
"22948","changed lanes to the right to lane one in front of vehicle 3.  The front of",74,197,"G",3,"197G",20
"22949","vehicle 3 impacted the rear of vehicle 2 and the front of vehicle 2 impacted the",74,197,"G",4,"197G",20
"22950","rear of vehicle 1.  All vehicles came to final rest just forward of impact",74,197,"G",5,"197G",20
"22951","position.  Vehicle 2 and vehicle 3 were towed from the scene due to damage.  No",74,197,"G",6,"197G",20
"22952","one was transported for injuries.",74,197,"G",7,"197G",20
"22953","V1 was eastbound on a one-way highway exit ramp, approaching an intersecting",74,198,"K",1,"198K",20
"22954","roadway.  V2 was southbound on the intersecting roadway, approaching the exit",74,198,"K",2,"198K",20
"22955","ramp.  V1 entered the north-south roadway.  V2 impacted V1 on its left side with",74,198,"K",3,"198K",20
"22956","its front end.  Both vehicles were towed due to damage.  The driver of V1 was",74,198,"K",4,"198K",20
"22957","transported to a trauma center with incapacitating injuries, and admitted.",74,198,"K",5,"198K",20
"22958","Vehicle 1 was headed south on a four lane undivided street.  The driver was",74,199,"D",1,"199D",20
"22959","traveling in lane 2 when he lost control and the vehicle rotated clockwise",74,199,"D",2,"199D",20
"22960","exiting off the right road edge.  The left side of vehicle 1 struck a tree.",74,199,"D",3,"199D",20
"22961","There was a fire in the engine compartment after the crash.  The vehicle stopped",74,199,"D",4,"199D",20
"22962","facing east.  The vehicle was towed due to damage.  The driver and passenger",74,199,"D",5,"199D",20
