"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"15658","V1, V2 and V3 were all traveling north on a three lane divided roadway.  V1 was",72,102,"D",1,"102D",20
"15659","in lane 2 traveling faster than V2 and V3 which were in lane 1.  The front right",72,102,"D",2,"102D",20
"15660","corner of V1 struck the left sides of V2, then V3.",72,102,"D",3,"102D",20
"15661","V1, V2 and V3 were heading northeast on a four-lane positively divided",72,103,"E",1,"103E",20
"15662","expressway.  V1 and V3 were in lane 1.  V2 was in lane 2.  V2 changed lanes to",72,103,"E",2,"103E",20
"15663","the right in between V1 and V3.  The front plane of V1 contacted the back plane",72,103,"E",3,"103E",20
"15664","of V2.  The front plane of V2 then contacted the rear plane of V3.",72,103,"E",4,"103E",20
"15665","V1 and V2 were heading south on a positively divided expressway.  The front",72,104,"G",1,"104G",20
"15666","plane of V1 contacted the back left plane of V2 as V2 decelerated and V1",72,104,"G",2,"104G",20
"15667","attempted to change lanes.",72,104,"G",3,"104G",20
"15668","V1 was heading northbound and approaching an intersection to turn left.  V2 was",72,105,"E",1,"105E",20
"15669","traveling southbound and passing through the same intersection.  In the",72,105,"E",2,"105E",20
"15670","intersection, the front of V2 contacted the right side of V1.  The vehicles",72,105,"E",3,"105E",20
"15671","rotated toward each other and the right side of V1 contacted the left side of V2",72,105,"E",4,"105E",20
"15672","in a side-slap configuration.",72,105,"E",5,"105E",20
"15673","V1 was heading north on a 1 lane, one way roadway, approaching an intersection.",72,106,"G",1,"106G",20
"15674","V2 was heading west on a two way, two lane undivided roadway, approaching the",72,106,"G",2,"106G",20
"15675","same intersection.  The front plane of V1 contacted the left plane of V2 as the",72,106,"G",3,"106G",20
"15676","vehicles entered the intersection.  As the vehicles rotated and separated, the",72,106,"G",4,"106G",20
"15677","right plane of V1 contacted the left plane of V2.",72,106,"G",5,"106G",20
"15678","V1 and V2 were traveling southwest on a 2 lane undivided roadway.  V1 attempted",72,107,"H",1,"107H",20
"15679","to make a  U-turn in the middle of the road and the front of V2 struck the left",72,107,"H",2,"107H",20
"15680","side of V1.",72,107,"H",3,"107H",20
"15681","V1 was traveling east in lane 5 of an divided freeway.  V2 was traveling east in",72,108,"F",1,"108F",20
"15682","the adjacent number 4 travel lane and then changed lanes to the left in front",72,108,"F",2,"108F",20
"15683","of V1. The front plane of V1 contacted the back plane of V2 as V2 slowed in",72,108,"F",3,"108F",20
"15684","traffic.  V1 continued in a southeast direction and departed the roadway to the",72,108,"F",4,"108F",20
"15685","right.  V1 came to rest in a ditch and then was driven to the right shoulder by",72,108,"F",5,"108F",20
"15686","the driver.  After the initial impact with V1, V2 veered to the left and its",72,108,"F",6,"108F",20
"15687","front left plane contacted a concrete center barrier.  As V2 departed the",72,108,"F",7,"108F",20
"15688","barrier, its back left plane contacted the concrete barrier.  V2 then continued",72,108,"F",8,"108F",20
"15689","in a southeast direction, crossed several travel lanes and came to rest in lane",72,108,"F",9,"108F",20
"15690","1.",72,108,"F",10,"108F",20
"15691","V1 was heading southbound.  V2 was heading east on an intersecting roadway.  The",72,109,"G",1,"109G",20
"15692","front end of V2 contacted the right side of V1 as the vehicles entered the",72,109,"G",2,"109G",20
"15693","intersection.  V1 continued in a southerly direction, and its front struck a",72,109,"G",3,"109G",20
"15694","street sign pole.",72,109,"G",4,"109G",20
"15695","V1 was traveling northbound on a positively divided expressway.  V2 was ahead of",72,110,"E",1,"110E",20
"15696","V1 in the same lane.  The front of V1 struck the back of V2.  V2 deflected left",72,110,"E",2,"110E",20
"15697","in a counter-clockwise rotation.  The front of V2 struck the concrete barrier.",72,110,"E",3,"110E",20
"15698","V2 continued to rotate and the back of V2 contacted the barrier again.",72,110,"E",4,"110E",20
"15699","V1 and V2 were heading north on a divided roadway.  The front end of V1",72,111,"H",1,"111H",20
"15700","contacted the back plane of V2 as V2 slowed in traffic.",72,111,"H",2,"111H",20
"15701","V1 was heading southwest on a three lane divided roadway.  V1 lost control,",72,112,"K",1,"112K",20
"15702","entered a counterclockwise rotation, departed the road to the left and impacted",72,112,"K",2,"112K",20
"15703","a concrete traffic barrier with the front plane.  As V1 continued to rotate, it",72,112,"K",3,"112K",20
"15704","rolled less than one quarter-turn right, rode the barrier, then departed the",72,112,"K",4,"112K",20
"15705","barrier and rolled back onto all 4 wheels and came to rest in the grass median",72,112,"K",5,"112K",20
"15706","past the end of the barrier.  The driver was ejected as V1 departed the end of",72,112,"K",6,"112K",20
"15707","the barrier.",72,112,"K",7,"112K",20
"15708","V1 was northbound, intending to turn left at an intersection.  V2 was southbound",72,113,"H",1,"113H",20
"15709","on the same roadway.  The left plane of V2 was struck by the front of V1 as the",72,113,"H",2,"113H",20
"15710","vehicles entered the intersection.",72,113,"H",3,"113H",20
"15711","V1, in lane one and V2, in lane two were heading north on a 3 lane divided",72,114,"C",1,"114C",20
"15712","highway.  The left side of V1 contacted the right side of V2.  V1 departed the",72,114,"C",2,"114C",20
"15713","impact on a northwest trajectory, entered a counter-clockwise rotation, departed",72,114,"C",3,"114C",20
"15714","the road to the left and contacted a concrete traffic barrier with the back",72,114,"C",4,"114C",20
"15715","plane.  V1 continued to rotate counter-clockwise as it departed the barrier,",72,114,"C",5,"114C",20
"15716","tripped over and rolled left 4 quarter turns, then came to rest on the wheels in",72,114,"C",6,"114C",20
"15717","the grass median.  V2 departed the impact with V1 in a clockwise rotation,",72,114,"C",7,"114C",20
"15718","departed the road to the left and its front plane contacted a wood and steel",72,114,"C",8,"114C",20
"15719","guard rail.",72,114,"C",9,"114C",20
"15720","V1 was heading south on a 2 lane roadway.  V2 was heading west on a 2 lane,",72,115,"F",1,"115F",20
"15721","intersecting roadway.  The front end of V1 contacted the right side of V2 as",72,115,"F",2,"115F",20
"15722","both vehicles entered the intersection.",72,115,"F",3,"115F",20
"15723","V1 and V2 were stopped at a stop light, heading west.  The front end of V1",72,116,"G",1,"116G",20
"15724","contacted the back end of V2.",72,116,"G",2,"116G",20
"15725","V1 was traveling northbound around a leftward curve.  V1 lost traction around",72,117,"H",1,"117H",20
"15726","the curve and departed the road to the right side, where the front of V1",72,117,"H",2,"117H",20
"15727","contacted the barrier.  V1 deflected left and its right side struck the barrier",72,117,"H",3,"117H",20
"15728","again.",72,117,"H",4,"117H",20
"15729","V1 was traveling eastbound and approaching an intersection to turn right.  V2",72,118,"C",1,"118C",20
"15730","was traveling southbound and approaching the same intersection to pass through.",72,118,"C",2,"118C",20
"15731","In the intersection, the front of V2 struck the left side of V1.",72,118,"C",3,"118C",20
"15732","V1 was traveling eastbound and approaching an intersection to turn right.  V2, a",72,119,"F",1,"119F",20
"15733","bus, was ahead of V1 in the same lane and was executing a right turn at the",72,119,"F",2,"119F",20
"15734","intersection.  The front of V1 struck and under-rode the back of V2.",72,119,"F",3,"119F",20
"15735","V1 was southbound on a three lane two way ice covered roadway approaching a",73,1,"H",1,"  1H",20
"15736","stoplight controlled intersection.  V1 attempted to turn right at the",73,1,"H",2,"  1H",20
"15737","intersection, but entered a clockwise yaw. departed the road to the left after",73,1,"H",3,"  1H",20
"15738","passing through the intersection, and struck a cluster of bushes and a wooden",73,1,"H",4,"  1H",20
"15739","fence before coming to final rest off the roadway.",73,1,"H",5,"  1H",20
"15740","Vehicle one was eastbound in lane one of a wet two lane rural roadway.  The V1",73,2,"K",1,"  2K",20
"15741","driver steered left to avoid an object in the roadway and V1 departed the",73,2,"K",2,"  2K",20
"15742","roadway to the left, then re-entered the roadway as the V1 driver steered right,",73,2,"K",3,"  2K",20
"15743","entered a clockwise rotation, tripped over and rolled 4 quarter turns to the",73,2,"K",4,"  2K",20
"15744","left then came to rest partially off the roadway to the right on it's wheels.",73,2,"K",5,"  2K",20
"15745","V1 was northbound on a two lane, two way roadway. V2 was southbound on the same",73,3,"E",1,"  3E",20
"15746","roadway.  V1 crossed the center line and struck the left side of V2 with it's",73,3,"E",2,"  3E",20
"15747","front end.",73,3,"E",3,"  3E",20
"15748","V1 was traveling east on a two way, two-lane roadway in the eastbound lane.  V1",73,4,"G",1,"  4G",20
"15749","partially exited the roadway right to avoid a collision with an oncoming",73,4,"G",2,"  4G",20
"15750","vehicle, came back across both lanes and exited the roadway on the north side in",73,4,"G",3,"  4G",20
"15751","a yaw.  V1 rotated into a utility pole striking it with the left rear side and",73,4,"G",4,"  4G",20
"15752","came to final rest in residence lawn north of the roadway.",73,4,"G",5,"  4G",20
"15753","V1 was traveling south on a two way, two lane roadway in the southbound lane.",73,5,"K",1,"  5K",20
"15754","V1 exited the roadway right and struck a wire fence.  V1 continued south and",73,5,"K",2,"  5K",20
"15755","struck a tree with the front end and came to final rest there.",73,5,"K",3,"  5K",20
"15756","V1 was traveling eastbound on a five-lane roadway. V2 was ahead of V1 in the",73,6,"E",1,"  6E",20
"15757","same lane.  V3 was ahead of V2.  The front of V1 struck the back of V2.  The",73,6,"E",2,"  6E",20
"15758","front of V2 struck the back of V3.",73,6,"E",3,"  6E",20
"15759","V1 was westbound in the center lane approaching a stoplight controlled",73,7,"G",1,"  7G",20
"15760","intersection.  V2 was stopped at the light ahead of V1.  V1 slid on the ice",73,7,"G",2,"  7G",20
"15761","covered roadway and struck the rear of V2 with it's front end.",73,7,"G",3,"  7G",20
"15762","Vehicle one was southbound in the center lane of an interstate highway exit ramp",73,8,"H",1,"  8H",20
"15763","at it's intersection with a multi-lane divided highway.  As V1 was completing a",73,8,"H",2,"  8H",20
"15764","left turn onto the highway the right front wheels struck the curb on the south",73,8,"H",3,"  8H",20
"15765","side of the roadway.  V1 came to final rest on the roadway.",73,8,"H",4,"  8H",20
"15766","Vehicle one was westbound in lane two of a four lane, two direction roadway",73,9,"F",1,"  9F",20
"15767","approaching an intersection.  Vehicle two was eastbound in lane two approaching",73,9,"F",2,"  9F",20
"15768","the same intersection.  V2 initiated a left turn at the intersection and the",73,9,"F",3,"  9F",20
"15769","vehicles impacted in the westbound lanes.  Both vehicles came to rest in the",73,9,"F",4,"  9F",20
"15770","roadway.",73,9,"F",5,"  9F",20
"15771","V1 was traveling south on the access road of a parking lot.  V2 was traveling",73,10,"G",1," 10G",20
"15772","east down a parking aisle to the access road to the parking aisle.  As V2",73,10,"G",2," 10G",20
"15773","entered the access lane, the front of V1 struck the left side of V2.",73,10,"G",3," 10G",20
"15774","V1 was traveling southbound and approaching an intersection.  V2 was traveling",73,11,"H",1," 11H",20
"15775","westbound and approaching the same intersection.  In the intersection, the front",73,11,"H",2," 11H",20
"15776","of V1 impacted the right side of V2.",73,11,"H",3," 11H",20
"15777","V1 was southbound on a two lane two way roadway in the first lane.  V1 crossed",73,12,"K",1," 12K",20
"15778","the centerline, the northbound lane, and departed the roadway left. The front of",73,12,"K",2," 12K",20
"15779","V1 struck a tree located off the roadway to the left.",73,12,"K",3," 12K",20
"15780","V1 was traveling southbound on a two-lane roadway.  An excavator was ahead of V1",73,13,"K",1," 13K",20
"15781","in the same lane.  The front of V1 struck the excavator.",73,13,"K",2," 13K",20
"15782","V1 was traveling northbound and approaching an intersection.  V2 was traveling",73,14,"D",1," 14D",20
"15783","westbound and approaching the same intersection to turn left.  As V2 turned, the",73,14,"D",2," 14D",20
"15784","front of V1 impacted the left side of V2.",73,14,"D",3," 14D",20
"15785","Vehicle one was southbound in lane one of a five lane, two direction roadway",73,15,"G",1," 15G",20
"15786","approaching a traffic signal controlled intersection.  Vehicle two was",73,15,"G",2," 15G",20
"15787","northbound in lane three approaching the same intersection.  V2 initiated a left",73,15,"G",3," 15G",20
"15788","turn and the front of V1 impacted the right side of V2 in the intersection.",73,15,"G",4," 15G",20
"15789","Both vehicles came to final rest in the roadway.",73,15,"G",5," 15G",20
"15790","V1 was traveling south on a two way, two-lane roadway in the southbound lane.",73,16,"C",1," 16C",20
"15791","V1 exited the roadway right and struck a large tree with the right rear side.",73,16,"C",2," 16C",20
"15792","V1 continued off the roadway down a short slope into a water filled ditch frozen",73,16,"C",3," 16C",20
"15793","over with ice.  Damage was caused to the front undercarriage of the vehicle as",73,16,"C",4," 16C",20
"15794","V1 continued down the slope into the ditch.  V1 came to rest in the ditch facing",73,16,"C",5," 16C",20
"15795","east.",73,16,"C",6," 16C",20
"15796","Vehicle one was northbound in lane one of a four lane interstate highway divided",73,17,"E",1," 17E",20
"15797","by a wall.  Vehicle two was northbound in the same lane and in front of V1.",73,17,"E",2," 17E",20
"15798","The front of V1 impacted the back of V2 and then came to final rest off the",73,17,"E",3," 17E",20
"15799","roadway to the right.  V2 also came to a controlled stop off the roadway to the",73,17,"E",4," 17E",20
"15800","right.",73,17,"E",5," 17E",20
"15801","V1 was southbound in the first lane approaching a stoplight controlled",73,18,"F",1," 18F",20
"15802","intersection.  V2 was northbound in the left turn lane approaching the",73,18,"F",2," 18F",20
"15803","intersection.  V2 entered the intersection and began a left turn.  V1 entered",73,18,"F",3," 18F",20
"15804","the intersection and struck the right side of V2 with it's front end.",73,18,"F",4," 18F",20
"15805","V1 was traveling south on a two-way, two lane roadway in the southbound lane.",73,19,"H",1," 19H",20
"15806","V1 continued off the roadway left at a sharp curve (right) in the roadway.  V1",73,19,"H",2," 19H",20
"15807","continued on a private driveway striking a wrought iron gate and post with the",73,19,"H",3," 19H",20
"15808","front end of the vehicle.  V1 came to final rest off the roadway on a residence",73,19,"H",4," 19H",20
"15809","driveway.",73,19,"H",5," 19H",20
"15810","V1 was traveling southbound on a positively divided expressway.  V2 was slightly",73,21,"K",1," 21K",20
"15811","ahead of V1 in the adjacent lane to V1's left.  V3, a heavy truck, was in the",73,21,"K",2," 21K",20
"15812","lane to V1's right.  V1 crossed a patch of ice and lost traction.  V1 moved left",73,21,"K",3," 21K",20
"15813","and its front plane contacted the right side of V2.  V2 rotated clockwise and",73,21,"K",4," 21K",20
"15814","moved to its right.  V2 slid partially under the heavy truck, and V3's left side",73,21,"K",5," 21K",20
"15815","struck V2's left side.  V1 departed the road to the left side and its front",73,21,"K",6," 21K",20
"15816","struck the concrete barrier.  V1 deflected right and its left side contacted the",73,21,"K",7," 21K",20
"15817","barrier again.",73,21,"K",8," 21K",20
"15818","V1 had been in a previous, unrelated frontal event and was westbound on a one",73,22,"A",1," 22A",20
"15819","lane exit ramp approach.  V1 missed the exit ramp, departed the roadway and",73,22,"A",2," 22A",20
"15820","traveled across the frozen grass of the interchange.  V1 then went up a steep",73,22,"A",3," 22A",20
"15821","embankment, vaulted and became airborne, rolled to the right two quarter turns,",73,22,"A",4," 22A",20
"15822","then landed upon it's roof and slid across the ground to final rest on it's",73,22,"A",5," 22A",20
"15823","roof.",73,22,"A",6," 22A",20
"15824","V1 was traveling eastbound and approaching an intersection to turn left.  V2 was",73,23,"K",1," 23K",20
"15825","traveling southbound and approaching the same intersection.  As V1 turned, the",73,23,"K",2," 23K",20
"15826","front of V2 impacted the left side of V1.",73,23,"K",3," 23K",20
"15827","Vehicle one was northbound in lane two of a four lane, two direction roadway.",73,24,"D",1," 24D",20
"15828","V1 left the roadway to the left and impacted a pole.  V1 came to final rest",73,24,"D",2," 24D",20
"15829","partially on the roadway.  The pole was not damaged.",73,24,"D",3," 24D",20
"15830","V1 was eastbound in the third lane of a highway overpass.  V2 was ahead of V1,",73,25,"F",1," 25F",20
"15831","eastbound in the second lane.  V3 was eastbound in the second lane behind V2 and",73,25,"F",2," 25F",20
"15832","V1.  It was snowing and the overpass was ice covered.  V2 began to lose control",73,25,"F",3," 25F",20
"15833","on the ice and slid into the third lane, where the driver brought V2 to a stop.",73,25,"F",4," 25F",20
"15834","The front of V1 struck the rear of V2.  V2 was pushed into the second lane by",73,25,"F",5," 25F",20
"15835","the impact where it was struck in the right side by the front of V3.",73,25,"F",6," 25F",20
"15836","V1 was traveling south on a two way, four lane divided highway in the first",73,26,"H",1," 26H",20
"15837","southbound lane.  V1 exited the roadway right and struck a concrete barrier.  V1",73,26,"H",2," 26H",20
"15838","continued back across both southbound lanes and off the roadway into the grassy",73,26,"H",3," 26H",20
"15839","median before coming to final rest near the inner northbound lane of the",73,26,"H",4," 26H",20
"15840","highway.",73,26,"H",5," 26H",20
"15841","V1 was traveling west on a two-way, four-lane, divided roadway in the westbound",73,27,"B",1," 27B",20
"15842","lanes.  V1 departed the roadway left onto the raised median and struck a copse",73,27,"B",2," 27B",20
"15843","of trees with the left side passenger area of the vehicle and came to final rest",73,27,"B",3," 27B",20
"15844","there.",73,27,"B",4," 27B",20
"15845","V1 and V2 were traveling in opposite directions on a two-lane roadway.  V1 moved",73,28,"K",1," 28K",20
"15846","left into the opposing lane, and the front of V1 impacted the front of V2.",73,28,"K",2," 28K",20
"15847","V1 was westbound on a two lane two way ice covered roadway.  V1 attempted to",73,29,"K",1," 29K",20
"15848","dodge a snow drift in the road and lost control on the icy roadway.  V1 began a",73,29,"K",2," 29K",20
"15849","counterclockwise rotation.  V1 crossed the eastbound lane and dreparted the",73,29,"K",3," 29K",20
"15850","roadway left, where it struck a mailbox post and then a tree with it's right",73,29,"K",4," 29K",20
"15851","side.",73,29,"K",5," 29K",20
"15852","V1 was traveling southbound and approaching a T-intersection to its left,",73,30,"D",1," 30D",20
"15853","intending to turn left.  V1 was traveling northbound and approaching the",73,30,"D",2," 30D",20
"15854","T-intersection on its right, intending to continue straight.  As V1 turned, the",73,30,"D",3," 30D",20
"15855","front of V2 impacted the right side of V1.",73,30,"D",4," 30D",20
"15856","V1 was westbound on a two lane two way roadway.  The roadway was snow covered",73,31,"H",1," 31H",20
"15857","and the weather was blowing snow.  V1 lost control on the slick pavement and",73,31,"H",2," 31H",20
"15858","departed the road to the right, then impacted a pole with the left plane.",73,31,"H",3," 31H",20
"15859","Vehicle one was westbound in lane one of a two lane, two direction roadway.  The",73,32,"A",1," 32A",20
"15860","pavement was wet at the time of the crash.  V1 partially departed the roadway",73,32,"A",2," 32A",20
"15861","to the right, then corrected and re-entered the roadway, crossed both lanes of",73,32,"A",3," 32A",20
"15862","travel, entered a counterclockwise yaw, departed the road to the left, and",73,32,"A",4," 32A",20
"15863","impacted a large tree with the right plane.  As a result of the impact,",73,32,"A",5," 32A",20
"15864","V1separated into two pieces. One half of the vehicle came to rest at the tree",73,32,"A",6," 32A",20
"15865","and the other half continued westbound where it came to rest in a residential",73,32,"A",7," 32A",20
"15866","yard.  V1 also incurred a major fire event after the impact with the tree.",73,32,"A",8," 32A",20
"15867","V1 was eastbound in the first lane of a three lane one way expressway with",73,33,"C",1," 33C",20
"15868","positive center divider barrier wall.  V2 was ahead of V1 in the second lane.",73,33,"C",2," 33C",20
"15869","V1 departed it's lane to the left, and the front of V1 struck the rear of V2.",73,33,"C",3," 33C",20
"15870","V1 then drove to a controlled stop on the expressway outer berm.  After the",73,33,"C",4," 33C",20
"15871","initial impact V2 began a counter clockwise rotation, crossed the third lane and",73,33,"C",5," 33C",20
"15872","struck the barrier wall with it's front end.",73,33,"C",6," 33C",20
"15873","V1 was tarveling south on a two way, two lane roadway in the southbound lane.",73,34,"K",1," 34K",20
"15874","V1 exited the roadway left in a yaw, rolled over into a tree and came to final",73,34,"K",2," 34K",20
"15875","rest near the tree.",73,34,"K",3," 34K",20
"15876","V1 was initially traveling south on a two way, two-lane roadway in the",73,35,"K",1," 35K",20
"15877","southbound lane.  V2 was traveling in the same lane heading south ahead of V1.",73,35,"K",2," 35K",20
"15878","V2 slowed and initiated a left turn at an intersection and was struck by V1.  V1",73,35,"K",3," 35K",20
"15879","struck V2 on the left side passenger area with the front end.  Both vehicles",73,35,"K",4," 35K",20
"15880","were forced off the roadway at the northeast corner of the intersection and",73,35,"K",5," 35K",20
"15881","continued down a slope.  V1 rolled over into water filled ditch and came to",73,35,"K",6," 35K",20
"15882","final rest there.  V2 struck a tree with the front end near the bottom of the",73,35,"K",7," 35K",20
"15883","slope and rotated clockwise to final rest.",73,35,"K",8," 35K",20
"15884","V1 was northbound in the second lane of a five lane with center turn lane two",73,36,"J",1," 36J",20
"15885","way roadway.  V2 was southbound in the second southbound lane.  V1swerved to the",73,36,"J",2," 36J",20
"15886","left, crossed the turn lane, the second southbound lane and entered the first",73,36,"J",3," 36J",20
"15887","southbound lane traveling north.  V1 then swerved to the right, crossing the",73,36,"J",4," 36J",20
"15888","second southbound lane again and the left side of V1 and the front of V2",73,36,"J",5," 36J",20
"15889","collided.",73,36,"J",6," 36J",20
"15890","V1 was traveling eastbound on a positively divided expressway.  V2 was ahead of",73,37,"K",1," 37K",20
"15891","V1 in the same lane.  V3, a large truck, was in the lane to V2's right.  The",73,37,"K",2," 37K",20
"15892","front of V1 impacted the back of V2.  V1 deflected left and struck the concrete",73,37,"K",3," 37K",20
"15893","barrier with its front.  V2 rotated clockwise and its left side impacted the",73,37,"K",4," 37K",20
"15894","back of V3's trailer.",73,37,"K",5," 37K",20
"15895","Vehicle one was southbound in lane three (left turn lane) of a five lane, two",73,38,"K",1," 38K",20
"15896","direction roadway approaching a traffic signal controlled intersection.  Vehicle",73,38,"K",2," 38K",20
"15897","2 was northbound in lane one of the same roadway approaching the intersection.",73,38,"K",3," 38K",20
"15898","The vehicles impacted in the intersection causing V1 to rotate",73,38,"K",4," 38K",20
"15899","counterclockwise, ejecting the front seat passenger, and come to rest in the",73,38,"K",5," 38K",20
"15900","roadway.  V2 came off the impact, left the roadway to the right, and impacted a",73,38,"K",6," 38K",20
"15901","sign post where it came to rest.",73,38,"K",7," 38K",20
"15902","V1, a tractor/trailer semi, was traveling west in the second lane of a three",73,39,"C",1," 39C",20
"15903","lane one way positive barrier wall separated interstate expressway.  V2 was",73,39,"C",2," 39C",20
"15904","traveling west in the third lane. While attempting to avoid a vehicle in front",73,39,"C",3," 39C",20
"15905","of it, V1 changed lanes to the left, and drove its trailer over V2. V2 rotated",73,39,"C",4," 39C",20
"15906","clockwise under the trailer and slid to the rear of the trailer against the rear",73,39,"C",5," 39C",20
"15907","tandem wheels.  V1 and V2 had a prolonged engagement, with both vehicles",73,39,"C",6," 39C",20
"15908","traveling west approximately 1100 meters (.7 miles) before coming to final rest",73,39,"C",7," 39C",20
"15909","at the inside berm.  At final rest the left rear corner of V2 contacted the",73,39,"C",8," 39C",20
"15910","center barrier wall.",73,39,"C",9," 39C",20
"15911","Vehicle one was southbound in lane three (left travel lane) of a seven lane, two",73,40,"E",1," 40E",20
"15912","direction roadway. Vehicle 2 was southbound in lane three of the same roadway",73,40,"E",2," 40E",20
"15913","behind V1.  As V1 began to initiate a U-turn the front of V2 impacted the rear",73,40,"E",3," 40E",20
"15914","of V1.  V1 came to rest partially on the roadway and V2 came to rest in the",73,40,"E",4," 40E",20
"15915","roadway near the point of impact.",73,40,"E",5," 40E",20
"15916","V1 was traveling westbound on a two-lane roadway. V1 departed the road to the",73,41,"D",1," 41D",20
"15917","left side, where it rotated clockwise.  Its left side struck a small tree,",73,41,"D",2," 41D",20
"15918","knocking it down, then impacted a larger tree with its front.  V1 rotated and",73,41,"D",3," 41D",20
"15919","struck a third tree with its left, bringing V1 to rest.",73,41,"D",4," 41D",20
"15920","Vehicle one was northbound in lane one of a five lane, two direction roadway.",73,42,"E",1," 42E",20
"15921","Vehicle two was northbound in the same lane as and in front of V1.  Both",73,42,"E",2," 42E",20
"15922","vehicles were stopped in traffic waiting for a green traffic signal.  V1 rolled",73,42,"E",3," 42E",20
"15923","forward and impacted V2.  Both vehicles came to rest in the roadway. V2 was",73,42,"E",4," 42E",20
"15924","towed from the crash scene.",73,42,"E",5," 42E",20
"15925","V1 was southbound stopped at a stop sign controlled intersection with a crossing",73,43,"F",1," 43F",20
"15926","through street.  V2 was westbound passing through the intersection.  V1 entered",73,43,"F",2," 43F",20
"15927","the intersection and the front of V1 and right side of V2 collided.",73,43,"F",3," 43F",20
"15928","V1 was traveling south on a two way, three lane roadway in the southbound lane.",73,44,"G",1," 44G",20
"15929","V2 was traveling north on the same roadway in one of the two northbound lanes.",73,44,"G",2," 44G",20
"15930","V1 slowed and turned left intending to enter an entrance to a parking lot.  V1",73,44,"G",3," 44G",20
"15931","and  V2 collided front to front. Both vehicle came to final rest in the roadway.",73,44,"G",4," 44G",20
"15932","V1 was traveling southbound on a positively divided expressway.  V2, a heavy",73,45,"J",1," 45J",20
"15933","truck pulling one trailer, was slightly behind V1 to its right, traveling the",73,45,"J",2," 45J",20
"15934","same direction.  V1 moved right to change lanes, and its right side contacted",73,45,"J",3," 45J",20
"15935","the left side of V2.  V1 lost traction and moved left, where its front struck",73,45,"J",4," 45J",20
"15936","the steel guardrail.  V1 deflected left and crossed all lanes.  It departed the",73,45,"J",5," 45J",20
"15937","road to the left side and its front struck the inside concrete traffic barrier,",73,45,"J",6," 45J",20
"15938","bringing V1 to rest.",73,45,"J",7," 45J",20
"15939","V1 was northbound in the first lane of a five lane, two way roadway with center",73,46,"D",1," 46D",20
"15940","left turn lane roadway.  V2 was southbound in the center left turn lane.  V2",73,46,"D",2," 46D",20
"15941","proceeded to turn left across V1's path. The front of V1 struck the right side",73,46,"D",3," 46D",20
"15942","of V2.  The two vehicles rotated and the right back of V2 impacted the Left",73,46,"D",4," 46D",20
"15943","driver's door of V1.",73,46,"D",5," 46D",20
"15944","V1 was traveling eastbound on a two way, four lane roadway in one of the",73,47,"F",1," 47F",20
"15945","eastbound lanes.  V2 was traveling west on the same roadway in one of the two",73,47,"F",2," 47F",20
"15946","westbound lanes.  V1 crossed the center line into oncoming traffic and struck V2",73,47,"F",3," 47F",20
"15947","on the left front corner with the left front corner.  V1 came to final rest",73,47,"F",4," 47F",20
"15948","partially off the roadway on the north side of the roadway.  V2 came to final",73,47,"F",5," 47F",20
"15949","rest just off the roadway (north side).",73,47,"F",6," 47F",20
"15950","V1 was traveling westbound and turning right at an intersection,  As V1 turned,",73,48,"G",1," 48G",20
"15951","it lost traction on the icy surface and slid to its left, impacting the raised",73,48,"G",2," 48G",20
"15952","median with its left front wheel.",73,48,"G",3," 48G",20
"15953","V1 was eastbound on a two lane two way residential roadway approaching a stop",73,49,"H",1," 49H",20
"15954","sign controlled intersection.  V2 was northbound on a two lane two way",73,49,"H",2," 49H",20
"15955","residential roadway approaching the same stop sign controlled intersection. Both",73,49,"H",3," 49H",20
"15956","vehicles entered the intersection and the front of V2 struck the right side of",73,49,"H",4," 49H",20
"15957","V1.",73,49,"H",5," 49H",20
"15958","V1 was southbound in the third (left turn) lane of a five lane grass median",73,50,"D",1," 50D",20
"15959","divided highway approaching an intersection with a two lane two way roadway.  V2",73,50,"D",2," 50D",20
"15960","was northbound in the first lane approaching the same intersection.  The",73,50,"D",3," 50D",20
"15961","intersection is controlled north/south by yield signs, and east/west by stop",73,50,"D",4," 50D",20
"15962","signs.  V1 entered the crossover and proceeded to make a left turn.  V2 entered",73,50,"D",5," 50D",20
"15963","the intersection intending to go straight.  The front of V2 and the right side",73,50,"D",6," 50D",20
"15964","of V1 collided. V1 rotated counterclockwise and came to final rest off the",73,50,"D",7," 50D",20
"15965","roadway at the northeast corner of the intersection.  After the initial impact",73,50,"D",8," 50D",20
"15966","V2 rotated clockwise, departed the road at to the NE of the intersection and",73,50,"D",9," 50D",20
"15967","impacted a stop sign with it's left side.",73,50,"D",10," 50D",20
"15968","V1 was traveling eastbound on a two way, three lane roadway in the eastbound",73,51,"E",1," 51E",20
"15969","left turn lane.  V2 was traveling west on the same roadway in the westbound",73,51,"E",2," 51E",20
"15970","lane.  V1 made an attempt to turn left at an intersection and was struck by V2.",73,51,"E",3," 51E",20
"15971","Both vehicles came to final rest in the intersection on the roadway.",73,51,"E",4," 51E",20
"15972","Vehicle one was southbound in lane one of a two lane, two direction roadway",73,52,"E",1," 52E",20
"15973","approaching a four way stop sign controlled intersection.  Vehicle two was",73,52,"E",2," 52E",20
"15974","westbound in lane one of a two lane roadway approaching the same intersection.",73,52,"E",3," 52E",20
